UNIQUE_ID,average_S1,average_S2,average_S3,average_S4,average_S5,average_S6,average_S7,average_S8,average_S9,average_S10,average_S11,average_S12,average_S13
245154274,3.25,3.25,4.0,1.0,3.25,5.0,1.75,3.75,1.25,1.75,1.75,1.5,1.5
245022023,3.5,3.5,3.0,2.75,3.0,5.25,1.25,2.5,1.5,1.25,1.75,1.0,1.5
245238073,4.0,4.0,4.0,1.0,4.0,6.0,1.0,4.0,1.0,1.0,1.5,1.75,1.25
245013746,2.0,3.5,3.25,1.75,3.75,5.0,1.0,3.5,1.0,1.5,2.0,1.5,2.5
244976004,2.5,3.5,4.0,2.25,4.0,5.5,1.0,3.5,1.25,1.0,1.25,1.0,1.25
245129751,2.25,3.75,2.5,2.0,2.0,4.5,1.0,3.0,1.0,1.0,2.75,2.0,2.5
244982867,4.0,4.0,4.0,1.0,4.0,6.0,1.0,3.25,1.0,1.0,1.75,1.0,1.25
244949081,2.0,3.0,3.0,2.25,3.0,4.5,1.5,2.5,1.5,1.75,3.0,2.25,2.75
245198184,3.0,4.0,3.75,2.0,1.75,4.0,1.25,2.75,1.0,1.0,2.0,1.75,2.5
245179189,2.0,3.0,3.0,2.75,2.75,4.25,1.75,2.5,1.25,1.75,3.0,1.75,2.25
244989220,3.5,3.25,3.5,1.0,1.5,4.25,1.5,2.25,1.0,1.0,2.0,1.25,2.75
245190717,3.25,4.0,4.0,2.0,3.75,5.25,1.0,2.75,1.0,1.0,1.25,1.5,2.0
245251687,3.75,3.5,2.5,1.0,1.75,5.5,2.25,3.25,1.5,1.0,2.5,1.5,1.5
245040308,2.75,3.5,3.0,1.5,1.0,4.25,1.5,3.5,1.25,1.5,2.75,2.5,1.75
245006143,4.0,4.0,3.25,1.0,3.25,5.25,1.0,4.0,1.0,1.0,1.0,1.0,1.25
244922380,2.5,3.5,3.25,2.5,3.5,4.0,1.5,3.0,1.0,1.75,1.75,1.75,2.75
245231484,2.75,2.75,2.75,3.0,3.0,4.5,1.75,2.0,2.0,1.75,2.0,1.5,2.25
245201118,4.0,3.25,3.25,1.25,3.25,4.75,1.0,4.0,1.0,1.0,1.0,1.25,1.25
244992659,2.5,4.0,4.0,1.75,2.5,6.0,1.0,1.0,1.0,1.25,2.5,1.75,2.0
245176467,2.25,4.0,4.0,1.0,1.0,5.75,1.0,3.0,1.0,1.0,1.0,1.0,1.25
245103682,4.0,3.75,4.0,1.25,3.25,5.0,1.5,3.75,1.0,1.0,1.0,1.0,2.0
245185217,3.75,4.0,4.0,1.0,1.0,5.5,1.0,2.5,1.0,1.0,2.75,1.0,2.75
244271239,3.0,3.5,3.0,2.0,1.0,5.0,1.25,3.0,1.0,1.0,1.75,2.25,1.75
245011882,4.0,4.0,4.0,1.0,4.0,6.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0
245213864,3.5,4.0,4.0,2.5,4.0,5.5,1.0,4.0,1.0,1.0,1.75,1.0,1.25
245119602,2.0,3.25,2.75,1.5,3.25,5.5,1.0,2.75,1.0,1.75,3.25,1.5,
245100316,3.5,4.0,4.0,3.5,2.5,5.0,1.25,3.25,1.0,1.25,1.5,1.25,1.75
245271846,2.75,3.75,2.75,3.5,3.0,5.25,1.25,1.25,1.0,1.5,2.75,2.25,1.5
245205619,4.0,3.25,4.0,2.0,4.0,5.5,1.0,1.5,1.5,1.0,1.0,1.0,2.5
245167272,1.0,2.5,4.0,4.0,1.75,5.0,2.5,2.25,1.5,1.75,4.0,1.25,3.0
244988971,2.25,4.0,4.0,1.5,2.5,5.5,1.0,3.25,1.0,1.0,2.5,1.25,1.25
245235658,4.0,3.25,3.75,2.25,3.25,5.5,2.25,4.0,1.0,1.5,1.0,1.0,1.5
245065458,1.75,3.25,2.5,3.25,1.75,5.75,1.0,1.25,1.0,1.0,4.0,1.75,2.25
245022418,2.5,3.25,3.75,1.25,3.0,4.5,1.5,3.0,1.5,1.0,3.0,1.5,2.25
245108815,4.0,4.0,4.0,1.75,4.0,6.0,1.0,4.0,1.0,1.0,1.0,1.0,2.25
245097022,2.5,3.0,3.0,2.0,3.0,4.25,2.0,2.5,2.0,2.0,2.5,2.5,2.75
245031180,3.25,3.5,3.0,2.0,3.0,5.5,1.25,,1.0,1.25,1.75,2.0,1.5
124179280,1.5,4.0,3.25,3.25,3.25,5.25,1.0,3.5,1.0,1.0,1.75,1.0,2.0
245219700,3.5,4.0,2.5,1.0,4.0,5.25,1.0,3.75,1.0,1.0,2.25,1.0,2.0
245092738,3.0,4.0,3.75,1.25,4.0,5.5,1.0,2.75,1.0,1.5,1.75,1.25,1.25
245040214,2.5,2.75,1.75,1.0,1.0,4.5,1.0,2.5,2.0,1.75,3.25,2.0,2.0
245170925,4.0,4.0,4.0,1.0,4.0,5.5,1.0,1.25,1.0,1.0,1.0,1.0,1.25
244997963,1.75,2.75,2.75,2.5,1.25,4.25,2.25,2.75,1.25,2.25,2.5,1.5,
245047552,3.0,3.5,2.5,1.75,1.75,4.5,1.25,1.5,1.0,2.0,2.25,1.5,2.0
244958641,3.5,4.0,4.0,1.0,3.25,5.5,1.0,1.5,1.0,1.0,1.0,1.0,
244966952,4.0,4.0,4.0,1.0,1.0,6.0,1.25,3.0,1.0,1.0,1.0,1.0,1.5
245091931,2.5,4.0,2.0,1.5,1.0,5.0,1.0,2.25,1.0,1.0,1.0,1.25,2.0
245173214,1.5,3.25,2.25,1.75,1.0,4.5,1.75,2.75,1.0,1.25,4.0,1.75,1.5
244974248,2.5,3.5,3.0,3.75,2.0,4.75,2.25,2.5,1.0,1.25,3.75,1.5,
245200510,2.0,3.5,2.75,1.75,1.0,4.5,1.0,1.25,1.25,1.75,3.25,1.75,1.75
124398891,4.0,3.0,3.5,2.75,2.75,5.0,2.25,3.75,2.0,1.75,2.75,2.75,3.0
244973148,4.0,4.0,4.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25
245122998,4.0,4.0,4.0,1.0,3.25,6.0,1.0,4.0,1.0,1.0,1.0,1.0,1.25
232050608,4.0,4.0,4.0,1.0,4.0,5.5,1.0,2.0,1.0,1.0,1.0,1.0,1.5
245265094,1.5,4.0,2.5,2.25,1.0,5.25,1.75,3.25,1.0,1.0,4.0,1.0,1.25
245074458,3.25,3.25,3.75,2.0,2.25,4.75,1.25,1.75,1.0,1.0,1.75,1.5,3.25
245260649,4.0,3.5,2.5,1.0,3.25,5.0,1.0,4.0,1.0,1.0,1.75,1.5,1.75
245073621,3.5,3.25,3.5,1.5,3.25,4.5,1.25,2.5,1.0,1.25,1.75,1.25,1.5
245139599,2.5,3.25,2.5,2.25,1.75,4.0,1.0,1.25,1.0,1.75,3.25,1.5,2.0
245150518,4.0,3.5,4.0,1.0,4.0,5.25,1.0,1.25,1.0,1.0,1.0,1.0,1.25
245145485,3.75,4.0,4.0,2.0,3.5,4.25,2.25,2.0,2.25,1.0,2.25,2.5,2.75
245236579,1.0,3.25,2.5,3.25,2.5,5.25,1.75,4.0,1.0,1.0,4.0,1.0,1.5
244988122,2.5,3.25,3.25,1.0,2.5,4.75,1.0,4.0,1.0,1.0,1.75,1.0,1.75
245016442,1.5,3.75,3.0,4.0,2.25,5.0,,2.0,1.0,1.5,3.0,1.0,2.25
245112331,3.0,4.0,3.75,2.0,3.0,4.75,1.0,2.75,1.0,1.0,2.0,1.5,2.0
240801019,2.75,3.5,3.0,1.25,2.75,4.0,1.75,2.5,1.0,1.75,1.0,2.0,2.5
245007702,3.75,4.0,4.0,2.5,1.0,5.25,1.0,1.75,1.0,1.0,1.25,1.75,2.25
245185442,3.75,3.75,4.0,1.0,3.25,5.0,1.0,3.0,1.0,1.0,1.0,1.0,2.75
245160295,2.25,3.25,3.0,3.0,1.0,4.75,1.5,1.75,1.0,1.25,3.0,2.75,2.75
244958131,3.0,3.25,3.75,1.25,4.0,5.5,1.0,3.25,1.0,1.0,1.0,1.25,2.0
244964458,1.75,3.5,2.0,3.0,1.75,3.5,1.75,1.75,1.0,2.0,3.25,2.0,2.5
240255582,4.0,4.0,4.0,2.5,4.0,4.25,1.25,4.0,1.0,1.0,1.0,1.25,2.0
245200560,2.5,3.25,3.0,3.0,2.5,4.25,1.5,3.25,2.0,1.75,2.25,2.25,2.25
244953771,3.5,3.5,3.25,2.0,1.5,5.0,1.0,2.25,1.25,1.0,2.75,1.0,2.0
245074825,2.25,4.0,2.25,3.5,3.0,3.75,1.75,2.75,2.0,2.0,3.0,2.75,2.5
245042484,2.25,2.5,3.25,1.5,3.5,5.5,1.75,2.0,1.25,1.0,2.75,1.5,1.75
245254315,2.0,4.0,3.25,1.75,2.5,5.0,1.0,3.25,1.75,1.25,2.75,3.0,2.5
245005228,3.0,3.0,3.0,2.0,1.75,4.0,2.0,2.0,2.0,1.75,2.0,1.5,2.25
245012203,2.5,4.0,2.75,2.0,1.5,5.0,1.25,3.5,1.0,1.0,2.5,1.0,1.5
245196952,1.5,3.25,3.75,4.0,1.0,5.5,1.0,2.25,1.0,1.25,2.75,1.25,2.0
244519182,2.5,2.75,,2.0,2.75,5.5,1.25,3.0,1.0,1.75,2.25,1.0,2.25
245095879,3.25,3.75,4.0,1.0,1.75,5.25,1.5,2.5,1.0,1.0,2.0,1.25,1.75
245185603,2.5,3.0,1.75,3.0,2.5,4.25,2.0,2.25,2.0,2.0,2.75,2.0,2.5
245177276,2.0,4.0,3.25,4.0,2.5,5.5,1.0,1.75,1.0,1.0,3.75,1.25,2.0
244169133,3.0,4.0,2.25,2.25,1.75,5.0,1.0,2.5,1.0,1.0,1.75,1.0,1.5
245006863,3.25,4.0,3.25,1.0,1.75,6.0,1.0,3.25,1.75,1.0,1.75,1.75,1.25
245248858,3.75,3.25,3.25,1.75,2.75,4.0,1.75,3.25,1.0,1.5,1.0,3.25,2.75
245205411,3.5,4.0,3.25,1.5,3.5,5.25,1.25,2.75,1.0,1.0,1.5,1.75,2.5
245079320,2.0,3.5,1.75,2.25,1.0,5.0,1.0,1.25,1.0,1.25,1.5,2.25,2.0
228556579,2.25,3.5,4.0,1.75,1.75,5.25,1.0,3.0,1.0,1.0,2.5,1.0,1.75
245237676,4.0,4.0,4.0,1.0,2.25,5.5,1.0,1.75,1.0,1.0,1.25,2.0,1.25
244964904,3.75,3.75,3.75,2.0,4.0,4.25,1.25,3.5,1.0,1.0,1.25,1.75,2.0
245128416,2.5,2.25,2.5,2.0,1.25,3.75,1.75,1.25,1.0,1.5,2.75,2.75,3.75
245211671,1.0,2.5,1.75,3.0,1.0,4.75,1.5,2.0,1.0,2.25,3.5,2.5,3.25
245128613,2.5,3.5,2.75,1.5,2.5,5.0,1.5,2.25,1.0,1.0,2.25,1.0,2.25
245155052,3.25,4.0,4.0,1.0,4.0,3.75,1.0,1.0,1.0,1.0,1.0,1.0,3.5
245185836,1.75,4.0,3.0,2.0,4.0,,1.25,1.75,1.5,1.25,3.5,2.75,2.25
245134979,2.0,2.75,2.25,2.5,2.25,3.25,2.5,1.75,2.0,1.5,3.0,1.75,3.0
245235055,1.0,3.25,3.25,2.25,1.0,4.75,1.25,3.0,2.5,1.75,3.75,1.0,2.25
230551286,2.75,3.75,4.0,1.0,3.75,5.5,1.0,2.75,1.0,1.0,1.0,1.0,1.25
244969175,3.25,4.0,4.0,1.25,2.5,5.5,1.0,1.75,1.0,1.0,1.75,1.0,3.25
245130502,1.0,3.5,2.25,1.0,1.5,5.25,1.0,1.0,1.0,1.75,1.75,1.25,
245141466,2.5,3.5,3.75,1.0,2.5,4.5,2.0,4.0,1.5,1.0,1.75,2.0,2.25
234953809,3.0,3.25,3.5,2.0,4.0,4.25,1.0,1.75,1.0,1.0,1.25,1.0,1.75
245051941,2.0,3.75,1.5,2.0,1.75,5.5,1.0,3.5,1.0,1.5,3.5,1.25,1.75
245118983,1.75,4.0,3.25,4.0,1.0,6.0,1.0,1.25,1.0,1.0,3.25,1.5,2.0
245161982,2.0,2.5,3.25,1.75,2.5,4.75,1.5,2.5,1.0,1.75,2.25,1.25,2.5
245186785,3.5,4.0,3.25,2.5,3.75,4.25,1.0,3.0,1.0,1.0,1.25,2.0,2.5
244983996,3.75,4.0,3.25,1.75,4.0,5.25,1.25,4.0,1.5,1.0,1.0,1.0,2.25
244972913,3.25,4.0,3.75,1.75,4.0,5.5,1.0,2.0,1.0,1.0,1.25,1.0,2.0
245177061,,,4.0,3.5,1.75,,1.5,3.25,1.0,1.0,2.5,1.25,
245161850,4.0,4.0,4.0,1.0,3.75,5.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0
245274178,2.0,3.0,2.25,2.75,2.5,3.75,2.25,3.0,2.0,2.0,3.0,2.5,2.5
245102105,3.0,3.5,3.0,2.0,3.25,4.5,1.75,2.25,1.5,1.5,1.75,1.0,2.5
245191754,4.0,4.0,4.0,1.25,4.0,5.0,1.0,1.5,1.0,1.0,1.0,1.0,
245061919,2.75,4.0,4.0,2.5,3.75,4.5,1.75,3.25,1.0,1.5,1.75,2.0,1.75
245164604,3.5,2.5,3.25,1.25,2.5,4.75,2.5,2.5,1.75,1.25,2.0,1.0,2.25
244998392,4.0,3.75,3.0,1.0,1.75,5.0,1.0,2.0,1.5,1.0,1.0,4.0,4.5
245035271,3.5,4.0,4.0,1.25,3.75,5.75,1.0,3.75,1.0,1.0,1.0,1.0,
244917541,2.25,3.5,4.0,2.75,1.0,5.5,1.0,2.25,1.75,1.0,1.75,1.75,2.75
245000886,1.75,3.5,2.25,2.75,2.0,5.0,1.25,2.25,1.25,1.75,3.75,2.5,2.0
245050121,1.75,3.0,2.5,4.0,2.5,4.0,1.25,2.75,1.0,2.75,3.25,3.25,1.75
245161537,,2.75,3.0,,2.5,,1.25,2.5,1.25,1.75,3.0,2.0,2.5
244982942,2.0,3.0,3.0,1.75,2.75,5.25,1.75,1.75,1.0,1.0,4.0,1.75,2.75
245242406,1.25,3.5,4.0,2.75,4.0,5.5,1.0,1.5,1.0,1.25,2.5,1.25,1.75
245101192,2.0,3.0,3.25,1.5,2.0,3.75,3.0,2.0,2.75,1.75,3.25,2.5,3.25
245172447,2.5,4.0,4.0,1.0,4.0,4.5,1.0,4.0,1.0,1.75,3.25,1.0,4.25
244350462,4.0,4.0,4.0,1.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
245055358,2.75,3.0,3.25,4.0,2.5,4.5,1.0,3.75,1.0,1.0,1.5,1.0,2.25
245108862,1.0,3.25,3.25,1.0,2.5,4.25,1.0,2.5,1.75,1.0,3.25,1.75,1.25
245070817,1.75,3.75,3.0,3.0,1.0,4.5,1.0,1.0,1.0,1.25,4.0,1.5,2.75
245144044,1.5,2.25,2.0,2.75,1.5,4.75,1.25,2.75,1.0,1.75,3.25,1.5,2.0
245255084,3.0,3.5,4.0,1.0,2.25,5.5,1.25,3.0,1.25,1.25,1.25,1.0,2.25
245097449,2.5,3.25,3.25,1.75,1.75,5.0,1.0,1.75,1.0,1.5,3.75,1.0,
245187341,1.0,3.0,2.25,2.0,1.25,5.75,1.25,1.25,1.0,1.5,2.0,1.25,2.0
245015906,1.0,4.0,2.25,2.0,2.5,4.25,1.25,1.5,1.0,1.75,4.0,2.0,2.25
245097567,4.0,4.0,2.5,4.0,4.0,5.25,1.0,1.0,1.0,1.0,1.0,2.5,2.75
245020637,,3.5,3.25,,1.0,,,1.75,,1.0,,1.5,2.75
245053000,1.75,3.75,2.75,3.0,3.25,6.0,1.25,4.0,1.0,1.25,3.5,1.5,1.75
245092200,2.75,3.0,3.25,1.5,2.5,4.0,1.75,2.75,1.5,1.75,2.0,2.5,2.5
242822961,2.75,2.75,3.25,1.0,1.0,4.25,1.25,2.0,1.0,1.5,1.75,1.0,2.0
245176857,2.0,3.25,2.25,2.25,3.5,4.75,1.75,2.25,1.0,1.75,3.0,1.25,2.5
245065481,1.5,3.5,2.0,1.0,2.25,4.75,1.75,2.75,2.0,2.0,3.75,1.75,2.5
244513274,3.0,4.0,3.25,2.0,1.25,5.25,1.25,2.75,1.25,1.0,2.25,,1.5
245107853,4.0,4.0,4.0,1.5,4.0,5.5,1.0,4.0,1.0,1.0,1.0,1.0,2.5
245192699,1.0,4.0,4.0,4.0,2.5,5.0,1.0,3.0,1.0,1.0,1.75,1.75,1.5
245122039,2.5,3.0,2.75,2.25,2.0,4.25,1.75,2.25,1.25,1.5,3.0,2.5,1.75
236978060,3.0,3.0,2.5,2.25,3.0,3.75,1.75,3.0,2.0,2.25,2.0,2.5,3.25
245090979,2.0,3.25,3.5,3.25,1.0,5.0,1.0,2.25,1.0,1.0,3.0,1.25,1.5
245178702,2.0,3.5,1.5,3.5,1.5,5.75,1.0,1.5,1.0,2.0,4.0,3.5,1.5
244641410,1.5,4.0,3.25,1.25,1.0,5.75,1.25,2.0,1.0,1.0,4.0,1.0,2.25
245167154,3.25,4.0,3.25,3.0,4.0,5.25,1.0,2.5,1.0,1.0,1.75,1.0,1.75
245239983,3.75,4.0,3.25,2.75,2.5,4.25,1.25,1.25,1.0,1.25,2.5,1.0,2.25
245170731,2.75,2.5,2.25,2.0,1.0,4.5,1.0,1.5,1.25,1.25,2.0,1.5,2.5
245098036,3.0,4.0,3.25,1.0,3.75,5.75,1.0,3.25,1.0,1.0,1.25,1.0,1.75
240835260,4.0,4.0,4.0,2.0,3.25,5.25,1.25,2.5,1.0,1.0,1.25,1.25,1.75
245133840,3.0,3.0,3.0,2.0,3.25,4.25,2.25,3.25,2.0,2.0,1.5,1.5,2.5
245007890,1.5,3.75,2.75,3.25,3.25,5.25,1.0,1.25,1.5,1.0,2.5,1.25,2.0
245119200,1.25,3.5,1.75,1.25,3.0,5.0,1.75,1.0,1.0,2.0,3.75,1.75,1.75
244957262,2.0,4.0,2.75,2.25,3.5,3.5,1.0,2.5,1.25,1.25,2.5,2.5,2.5
242895624,2.5,2.75,3.0,2.5,3.25,5.0,1.0,1.25,1.0,2.0,2.0,1.0,1.25
245130887,1.75,2.5,2.5,2.0,2.25,4.5,2.0,2.75,1.0,2.25,2.75,1.5,2.5
245124911,2.25,4.0,2.5,3.0,2.0,4.75,1.5,2.75,1.5,1.5,3.75,1.5,2.75
245037508,3.0,3.75,3.25,2.25,1.25,5.75,1.0,2.0,1.0,1.25,3.0,1.75,1.75
245059041,3.25,3.75,3.5,2.5,2.0,5.0,1.0,2.0,1.5,1.0,1.5,2.5,3.0
244997711,2.0,3.25,2.5,2.0,1.5,5.5,1.0,2.0,1.0,1.0,2.75,2.5,2.0
245146115,2.75,3.75,3.0,,2.5,5.0,1.5,2.75,2.0,2.0,2.25,2.75,2.25
245148681,4.0,4.0,4.0,1.0,4.0,6.0,1.0,2.5,1.0,1.0,1.0,1.0,1.25
244939147,4.0,4.0,4.0,1.0,4.0,4.25,1.0,2.5,1.0,1.0,1.0,1.0,1.25
245200932,3.5,4.0,3.0,1.0,3.5,4.5,1.0,1.25,1.0,1.75,2.0,3.25,2.75
245069545,3.0,4.0,2.75,1.5,3.25,5.25,1.25,3.75,1.75,1.75,1.25,1.0,1.25
245208337,2.25,3.75,2.0,1.5,2.25,5.0,1.75,3.0,1.75,2.25,3.75,3.5,1.5
245135106,3.0,3.0,3.0,2.0,2.5,3.75,2.25,2.5,1.75,2.0,1.75,2.5,2.75
245060285,2.5,2.75,2.25,2.75,1.0,4.75,1.25,2.5,1.25,1.5,2.5,1.5,2.0
245117830,1.75,3.25,2.25,4.0,2.75,4.5,2.5,2.75,2.75,1.75,3.25,1.75,2.25
245095763,2.75,3.75,3.0,2.0,3.25,5.75,1.0,2.25,1.0,1.0,1.5,1.0,1.5
245123076,3.75,4.0,1.75,1.0,4.0,5.25,1.0,3.25,1.0,1.75,1.75,1.75,1.25
245134463,4.0,4.0,4.0,1.0,4.0,5.0,1.0,3.25,1.0,1.0,1.0,1.0,1.25
245031876,1.5,3.0,3.25,1.5,,,1.0,2.25,1.0,1.75,2.75,2.75,
245102541,1.0,3.75,3.0,3.25,3.5,3.75,1.25,2.5,1.5,1.75,3.25,2.25,1.75
245219973,3.5,4.0,2.5,1.25,1.0,6.0,1.0,2.25,1.0,1.0,2.25,1.25,1.25
245213196,1.25,3.25,2.0,1.75,2.25,5.25,1.0,1.5,1.0,1.75,1.75,2.0,2.5
244968532,3.75,4.0,4.0,2.0,4.0,5.5,1.0,4.0,1.0,1.0,3.0,1.0,1.25
245036840,4.0,3.5,3.25,1.0,2.5,5.0,1.25,3.75,1.0,1.0,1.25,1.0,1.25
245161814,3.0,1.5,1.5,1.25,1.0,4.0,1.75,1.75,1.5,2.5,2.25,3.25,2.75
245219135,1.0,3.25,,,,5.5,1.0,3.25,1.25,,3.25,,1.25
245246396,4.0,4.0,4.0,1.0,2.75,5.25,1.0,3.75,1.0,1.0,1.25,1.0,1.25
245030723,1.75,2.25,2.25,1.0,1.0,5.0,1.5,2.5,1.25,1.75,3.5,1.75,1.5
245196650,3.0,3.25,3.25,2.0,3.0,4.75,1.75,2.25,2.0,1.75,2.25,1.25,3.25
245001360,2.75,3.0,2.5,2.75,1.0,4.25,1.5,2.75,1.75,2.5,3.0,2.25,2.25
245095574,2.75,3.5,3.25,1.75,3.0,5.0,2.0,2.0,1.25,1.5,2.0,2.0,3.0
245139258,3.75,3.25,3.25,3.0,3.25,5.25,1.25,2.75,1.0,2.0,1.0,1.5,2.25
245248602,4.0,4.0,4.0,1.0,2.5,5.5,1.75,4.0,1.0,1.0,1.75,2.25,2.0
245259814,3.0,3.75,3.25,2.0,3.25,5.5,1.5,2.25,1.0,1.0,1.75,1.5,3.5
245203206,3.75,3.75,2.5,3.5,3.0,6.0,1.0,2.0,1.0,1.0,2.25,1.25,2.25
244993412,1.5,3.0,3.25,3.25,3.5,5.0,1.25,1.5,1.0,2.0,3.75,2.0,2.25
245126781,1.0,3.25,4.0,2.25,2.5,4.5,1.25,3.0,1.0,1.75,4.0,1.75,2.25
121282044,1.5,3.5,3.0,3.0,2.5,,1.25,2.75,1.25,1.5,2.75,1.5,
245124706,2.0,2.25,2.0,2.25,2.0,3.5,2.5,2.5,2.75,2.75,2.75,1.75,
245026627,2.75,4.0,2.25,2.0,2.25,4.75,1.0,2.0,1.0,1.0,1.75,2.75,
245252628,2.75,4.0,3.25,1.75,3.0,4.75,2.0,4.0,2.75,2.0,2.0,2.0,2.0
244968701,1.0,3.75,4.0,1.25,4.0,5.75,1.0,4.0,1.0,1.0,1.5,1.0,2.0
245022257,3.25,4.0,3.75,1.75,4.0,4.75,1.25,4.0,1.0,1.0,1.25,1.25,2.25
245060661,2.75,3.5,,2.5,3.5,4.25,1.0,3.75,1.0,1.0,1.75,1.0,1.25
243829028,3.75,3.75,2.0,2.0,3.0,5.25,1.0,2.0,1.0,1.0,2.0,1.25,1.75
245138855,2.5,3.25,3.25,2.0,3.0,5.0,1.25,1.25,1.0,1.25,1.5,2.5,2.5
244946424,3.0,3.0,3.75,2.0,3.75,5.5,1.75,3.0,1.25,1.0,3.0,1.75,1.75
245236085,2.0,3.0,2.5,2.0,2.0,4.75,1.5,2.5,1.0,1.5,2.5,1.75,2.5
245081595,2.5,3.0,2.75,3.0,3.75,5.0,1.0,3.0,1.25,,2.25,1.0,2.5
245092014,3.25,2.5,2.5,2.0,1.5,5.0,1.25,1.75,1.0,1.0,1.5,1.25,2.5
245089445,4.0,4.0,4.0,1.0,4.0,5.25,1.0,2.5,1.0,1.0,1.0,1.0,2.5
245057546,2.75,3.25,3.0,1.25,2.5,4.5,2.25,2.75,1.75,1.0,2.75,1.75,2.5
244958083,3.0,3.0,3.25,1.5,1.5,3.75,2.75,3.0,1.25,2.25,2.25,2.25,3.0
245007823,4.0,4.0,4.0,1.0,3.25,5.0,1.0,3.0,1.0,1.0,1.25,1.5,2.0
245040867,2.25,4.0,3.5,3.25,3.0,4.0,1.0,2.75,1.0,1.25,2.0,1.0,1.75
245067524,4.0,4.0,4.0,1.0,4.0,6.0,1.0,3.25,1.0,1.0,1.0,1.0,1.25
244999204,3.25,3.75,2.5,1.0,3.25,4.5,1.0,2.5,1.75,1.0,1.5,1.0,1.25
245231010,4.0,4.0,4.0,1.0,1.0,5.75,1.75,4.0,1.0,1.0,1.0,1.0,1.25
245225172,2.75,3.25,2.75,1.5,2.25,4.0,2.25,2.75,2.0,2.25,2.25,2.5,
245219121,2.75,4.0,4.0,1.25,3.25,5.25,1.0,2.0,1.0,1.0,2.75,1.0,2.0
244999327,2.75,4.0,4.0,1.0,1.75,4.75,1.0,2.5,1.0,1.0,3.25,1.0,1.25
245046339,1.25,3.75,2.0,3.0,3.5,4.5,1.5,2.25,1.25,1.25,4.0,2.5,1.75
245144676,2.25,3.75,,1.0,1.5,5.5,1.5,2.75,1.25,1.0,3.25,3.0,2.75
245129310,2.5,3.25,,,1.25,4.5,1.0,2.5,1.0,1.75,2.5,1.25,2.75
239379706,2.0,3.25,3.0,2.5,2.5,4.0,1.75,3.0,,2.0,2.5,1.75,2.75
240354371,3.5,3.25,2.75,3.0,3.25,4.5,1.5,3.0,1.25,1.25,2.0,2.75,2.25
245043486,4.0,3.25,4.0,1.0,1.75,5.25,1.75,2.75,1.0,1.0,2.5,1.0,2.25
245230774,2.75,3.0,3.0,2.5,3.75,4.25,1.5,3.0,1.75,1.5,2.0,2.0,1.75
245091942,1.5,3.75,2.25,2.0,3.0,3.25,2.0,1.25,1.5,1.5,4.0,2.5,3.5
245037952,4.0,4.0,3.75,2.0,3.25,4.5,1.0,3.25,1.0,1.0,1.0,1.0,1.75
245133491,3.25,4.0,2.5,3.25,2.5,4.0,1.0,2.75,1.5,2.0,1.5,2.25,1.75
244808278,3.25,3.5,3.5,1.25,3.0,5.0,1.0,3.0,1.0,1.0,2.25,1.0,2.25
245046716,3.25,3.25,4.0,2.5,3.25,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25
244945387,4.0,4.0,4.0,1.0,1.0,5.25,1.0,2.75,1.0,1.0,1.0,1.5,1.5
245035161,1.5,4.0,2.25,2.0,3.0,4.75,1.0,2.75,1.0,1.0,3.75,1.0,2.25
244974509,3.25,4.0,4.0,1.75,4.0,6.0,1.0,4.0,1.0,1.0,1.0,1.0,1.25
245180982,2.0,3.25,4.0,1.0,2.5,4.0,1.0,3.25,1.0,1.0,3.25,1.25,3.5
245109733,2.75,3.5,3.25,2.25,3.0,4.75,1.5,2.25,1.0,1.5,2.25,2.25,2.5
245181887,3.0,3.75,3.75,1.0,3.25,4.5,1.0,2.5,1.0,1.0,2.5,2.5,2.0
244951903,4.0,3.25,3.25,2.0,2.5,4.75,1.0,2.5,1.0,1.0,1.0,2.25,2.0
238787435,4.0,4.0,3.75,1.0,2.5,5.0,1.0,2.0,1.0,1.0,1.75,1.0,1.5
245167183,2.25,2.5,3.0,3.0,1.0,5.25,1.25,2.5,,1.25,3.0,2.25,1.75
245200685,4.0,4.0,3.25,1.0,1.0,5.5,1.0,1.25,1.0,1.0,1.0,1.0,1.75
245230868,3.5,4.0,4.0,1.75,3.5,5.5,1.0,1.75,1.0,1.0,1.0,1.0,1.5
245023219,2.5,3.5,3.5,2.5,4.0,4.75,1.25,2.75,1.0,1.0,2.25,1.75,2.5
245056725,1.0,3.25,3.25,1.0,1.75,4.5,1.0,2.0,1.0,1.0,4.0,1.5,1.25
245015670,2.0,4.0,3.5,2.0,3.0,5.5,1.5,2.25,1.0,1.0,2.5,2.5,1.5
244940160,2.5,3.5,3.0,1.75,1.75,4.5,1.25,2.25,1.75,2.0,2.25,2.0,2.5
239719501,3.0,3.75,3.25,3.5,2.75,5.25,1.0,3.0,1.0,1.0,2.5,1.0,1.75
245154687,4.0,4.0,4.0,1.0,4.0,5.25,1.0,2.25,1.0,1.0,1.25,1.0,2.25
244972598,2.5,3.25,3.75,1.0,2.25,4.5,1.0,1.75,1.0,1.25,2.25,1.25,1.75
